1.00   0.95   0.75   2.50   0.85   0.85   5.40   3.90   1.41   0.95   0.30   -0.20
-1.25   0.86   0.84   2.50   0.80   0.90   1.34   4.15   6.20   0.05   -0.65   -1.10
0.00   0.78   1.04   2.00   0.91   0.89   2.38   3.00   2.72   0.00   0.00   0.00
-0.25   0.99   0.71   2.50   0.95   0.75   2.22   3.20   2.59   -1.03   0.00   0.60
1.25   0.94   0.88   3.00   0.88   0.92   5.90   4.55   1.37   1.40   0.40   -0.15
-0.25   0.99   0.77   2.00   0.99   0.77   2.27   2.95   2.94   -0.11   0.23   -0.06
0.75   0.80   0.90   2.50   0.85   0.85   3.80   3.40   1.68   -0.30   -0.05   -0.02
1.50   0.98   0.78   3.00   0.98   0.78   8.40   5.10   1.24   2.00   0.40   -0.09
1.00   0.90   0.80   2.50   0.85   0.85   5.20   3.85   1.43   1.35   0.65   -0.40
2.00   1.00   0.70   3.50   0.75   0.95   10.50   6.80   1.14   2.00   0.80   -0.05
-1.00   0.98   0.84   2.50   1.02   0.78   1.51   3.75   5.20   0.07   -0.20   -0.60
-0.50   0.77   0.99   2.50   0.96   0.80   1.77   3.45   3.80   -0.03   0.05   0.10
-1.25   0.84   1.04   2.50   1.00   0.86   1.34   4.75   8.80   -0.05   0.90   0.50
-1.25   0.76   0.94   4.00   0.80   0.90   1.36   4.85   4.75   -0.16   0.15   0.80
-1.25   0.85   1.03   3.00   0.96   0.90   1.34   4.70   7.00   -0.24   0.65   2.00
-1.00   0.77   1.05   2.50   1.01   0.79   1.41   4.00   6.20   0.08   -0.35   -2.30
-1.00   0.95   0.75   2.50   0.90   0.80   1.50   3.65   4.75   0.13   -0.35   -2.35
-0.50   0.97   0.87   2.00   1.05   0.77   1.97   3.05   3.80   0.17   0.05   -0.50
0.25   0.94   0.88   3.00   0.85   0.95   2.73   3.65   2.08   0.03   -0.05   -0.09
1.00   0.85   0.97   2.50   0.85   0.95   4.85   3.70   1.55   0.00   0.00   0.10
-1.75   0.95   0.93   3.50   0.93   0.93   1.27   5.90   8.10   0.11   -2.10   -6.90
0.50   0.81   1.05   2.50   1.04   0.80   3.20   3.35   2.05   0.70   0.20   -0.42
-0.50   1.03   0.85   2.50   0.96   0.90   1.87   3.45   3.60   -0.37   0.35   0.60
-0.50   0.81   1.03   2.50   1.02   0.80   1.81   3.35   3.75   -0.20   0.25   0.40
-0.50   0.95   0.75   2.00   0.81   0.89   1.94   2.97   3.35   0.12   -0.38   -0.30
3.00   0.90   0.80   4.00   0.80   0.90   15.50   9.60   1.02   -2.50   -0.90   -0.01
1.00   1.00   0.88   3.00   0.83   1.03   4.70   4.30   1.48   -2.40   -0.90   0.21
-0.50   1.02   0.80   2.00   1.03   0.77   2.02   2.92   3.55   0.14   -0.04   -0.45
0.50   1.00   0.88   2.50   1.01   0.85   3.75   3.55   1.88   -0.80   0.10   0.13
0.00   0.88   1.00   2.50   1.05   0.81   2.49   3.30   2.66   -1.01   0.25   0.52
-0.25   1.07   0.75   2.00   1.03   0.77   2.35   2.92   2.84   -0.13   0.22   -0.05
-0.25   1.05   0.77   2.00   0.90   0.90   2.30   3.00   2.84   -0.03   0.15   -0.11
-0.50   0.97   0.85   2.00   0.95   0.85   1.97   2.99   3.60   0.06   -0.06   -0.15
-1.50   0.65   1.12   2.50   0.91   0.85   1.16   5.50   13.00   -0.01   -0.20   2.00
-0.25   0.90   0.80   3.50   0.90   0.80   1.98   3.75   2.63   -0.65   -0.15   0.56
0.75   0.98   0.90   2.50   1.04   0.82   4.25   3.40   1.69   -2.05   -0.70   0.26
0.00   0.85   1.03   2.00   1.08   0.78   2.56   3.00   2.79   0.18   0.11   -0.41
1.00   0.80   1.02   2.00   0.85   0.95   5.80   3.55   1.50   2.10   0.72   -0.52
0.00   0.95   0.81   2.50   0.80   0.96   2.50   3.40   2.34   0.06   -0.05   -0.04
-1.00   0.75   0.95   2.00   0.90   0.80   1.38   3.55   6.90   -0.20   0.62   1.20
-1.00   0.80   0.90   2.00   0.85   0.85   1.40   3.55   6.50   0.00   0.00   0.00
-1.00   1.00   0.70   2.00   0.86   0.84   1.50   3.35   5.40   -0.22   0.49   0.85
-0.75   0.80   0.90   3.00   0.90   0.80   1.59   3.80   3.85   -0.11   0.15   -0.05
-0.50   0.90   0.92   2.50   1.03   0.77   1.90   3.35   3.65   0.03   0.10   0.00
0.00   1.01   0.83   2.50   1.03   0.79   2.62   3.35   2.38   -0.43   0.00   0.26
-1.00   0.80   1.02   3.00   0.89   0.91   1.47   4.40   5.20   0.07   -0.05   -0.20
-1.00   0.97   0.85   2.50   0.91   0.89   1.51   3.85   5.00   -0.08   0.25   0.30
-0.50   0.97   0.85   2.50   0.85   0.95   1.96   3.40   3.15   0.00   0.00   0.00
0.50   0.85   0.91   2.50   1.00   0.76   3.35   3.35   1.91   -0.25   0.20   0.00
-0.50   1.04   0.78   2.00   0.86   0.94   2.01   3.00   3.40   -0.05   0.07   0.00
2.00   0.90   0.80   3.00   0.95   0.75   12.00   6.10   1.11   0.50   0.00   0.00
0.00   0.77   1.05   2.00   0.95   0.85   2.38   2.97   2.76   -0.17   0.07   0.14
-0.50   0.82   1.00   3.00   0.85   0.95   1.82   3.75   3.30   0.02   0.10   -0.15
0.00   0.80   0.96   2.00   0.91   0.85   2.45   2.98   2.66   -0.18   0.15   0.07
0.75   0.91   0.85   3.50   0.80   0.96   3.60   4.30   1.65   -2.20   -1.10   0.34
-0.50   0.97   0.91   2.50   1.03   0.83   1.97   3.40   3.30   0.11   0.00   -0.40
0.75   0.84   1.02   2.50   0.83   1.01   3.80   3.60   1.79   -0.40   -0.30   0.19
0.50   0.98   0.90   2.00   0.90   0.96   3.95   3.10   1.90   0.00   0.00   -0.01
-0.75   0.81   1.05   2.50   0.91   0.93   1.58   3.85   4.80   -0.23   0.30   1.30
-0.50   0.97   0.85   2.50   1.00   0.80   1.96   3.30   3.25   0.22   0.00   -0.85
0.25   0.77   0.99   2.50   0.80   0.96   2.69   3.35   2.23   0.13   0.10   -0.15
-0.25   1.01   0.75   2.00   1.01   0.75   2.31   2.89   2.93   0.08   0.02   -0.17
-0.50   0.80   1.02   2.50   1.00   0.80   1.80   3.50   3.90   -0.26   0.25   0.85
0.00   0.85   0.97   2.00   0.95   0.85   2.49   2.97   2.62   -0.36   0.14   0.22
1.00   0.84   0.98   2.50   0.85   0.95   4.95   3.90   1.51   1.25   0.55   -0.30
0.00   0.84   1.00   2.00   0.86   0.96   2.53   2.92   2.76   0.27   0.25   -0.54
-0.25   0.97   0.85   2.00   0.83   0.97   2.19   3.05   2.96   0.17   -0.05   -0.39
-1.00   0.85   0.97   2.50   0.95   0.85   1.45   3.95   5.60   -0.16   0.30   1.15
-1.25   0.85   0.91   2.50   0.80   0.96   1.34   4.40   6.70   -0.14   0.35   1.10
0.00   0.76   1.00   2.50   0.80   0.96   2.27   3.40   2.58   0.14   0.10   -0.29
-1.00   0.77   0.99   3.50   0.80   0.96   1.48   4.65   4.40   -0.53   0.75   1.66
-0.50   0.70   0.90   2.50   0.70   0.90   1.70   3.50   3.60   0.04   0.05   -0.25
-3.50   0.75   0.85   4.50   0.79   0.81   1.02   10.00   14.50   0.01   -3.00   -4.50
0.00   0.77   0.99   2.50   0.85   0.91   2.31   3.30   2.60   0.19   0.15   -0.45
-0.25   0.75   0.95   2.50   0.80   0.90   1.80   3.35   3.35   -0.14   0.15   -0.05
-0.50   0.95   0.89   3.50   0.82   1.00   1.94   4.00   2.99   0.13   0.05   -0.21
0.75   0.83   1.01   3.50   0.82   1.00   3.25   4.20   1.81   0.77   0.20   -0.33
-0.25   0.98   0.90   2.50   0.90   0.96   2.26   3.60   3.05   -0.02   0.20   0.18
-0.75   1.05   0.83   3.00   0.87   0.99   1.82   3.95   4.00   0.00   0.00   0.40
0.50   1.02   0.80   2.50   0.95   0.85   3.70   3.40   1.80   0.30   0.05   -0.18
-0.75   1.04   0.84   2.50   0.86   1.00   1.80   3.65   4.00   -0.02   0.15   -0.10
0.50   0.82   1.06   2.50   0.97   0.89   3.05   3.25   2.06   1.05   -0.05   -1.34
-0.75   1.00   0.82   2.50   0.75   1.05   1.78   3.55   3.60   0.08   0.25   -0.75
0.00   1.04   0.82   2.00   1.04   0.80   2.74   2.89   2.45   -0.31   0.08   0.17
-0.75   0.84   0.86   2.50   0.80   0.90   1.65   3.50   3.90   0.17   -0.45   -1.30
-0.75   1.05   0.81   2.50   1.01   0.83   1.81   3.45   3.85   -0.11   0.15   0.45
-0.25   0.80   0.96   2.00   0.85   0.91   2.06   3.05   3.25   0.01   0.48   -0.85
-0.25   1.05   0.77   2.00   1.00   0.80   2.31   2.95   2.87   0.30   0.07   -0.78
0.00   1.00   0.82   2.50   0.80   1.00   2.57   3.30   2.34   -0.01   0.05   0.00
-0.25   0.82   1.00   3.00   1.00   0.80   2.04   3.55   2.86   -0.31   0.40   -0.10
-0.50   0.88   1.00   2.50   0.85   1.01   1.85   3.65   3.75   -0.03   0.25   -0.20
-0.50   0.95   0.93   2.00   0.85   1.01   1.95   3.20   3.90   -0.49   0.15   0.70
-1.25   1.04   0.80   3.00   0.80   1.02   1.44   4.40   5.00   -0.28   0.55   1.45
-1.25   0.96   0.86   2.50   0.97   0.83   1.38   4.30   7.00   0.15   -1.00   -5.50
0.25   0.85   0.91   3.00   0.85   0.91   2.67   3.70   2.11   0.14   -0.10   -0.06
-1.00   1.00   0.88   2.50   0.82   1.04   1.55   4.10   5.20   0.11   -0.40   -0.90
-0.50   1.03   0.85   2.50   0.96   0.90   2.00   3.40   3.25   0.53   -0.40   -2.95
-0.25   1.07   0.79   2.50   0.90   0.94   2.29   3.45   2.67   0.03   0.10   0.04
-0.75   0.90   0.98   3.00   1.04   0.82   1.65   4.00   4.10   -0.27   0.50   0.70
0.25   0.80   1.08   2.00   0.81   1.05   2.99   2.94   2.35   0.06   -0.31   0.13
0.00   0.95   0.75   2.00   0.85   0.85   2.62   2.90   2.36   -0.05   0.28   -0.39
-1.25   0.85   0.91   2.50   0.78   0.98   1.35   4.40   6.70   -0.09   0.35   1.10
0.00   0.88   1.00   2.50   1.05   0.81   2.47   3.40   2.62   -0.24   0.15   0.14
0.50   0.88   0.96   2.50   1.02   0.80   3.50   3.30   1.95   -0.10   0.15   0.05
-0.75   0.99   0.83   3.00   0.95   0.85   1.78   3.70   3.45   -0.26   0.15   0.40
-0.50   0.85   1.03   2.50   0.90   0.96   1.82   3.50   3.75   -0.16   -0.10   0.55
-0.75   0.97   0.85   2.50   0.85   0.95   1.74   3.50   3.85   0.16   -0.35   -0.60
-0.50   0.82   1.00   2.50   1.01   0.79   1.82   3.35   3.70   -0.21   0.15   0.55
-0.25   1.13   0.76   2.50   0.99   0.87   2.41   3.50   2.88   -0.99   0.35   0.74
-0.50   0.86   1.02   2.50   0.90   0.96   1.86   3.60   3.80   0.02   0.10   -0.20
-0.25   1.08   0.80   2.50   1.01   0.85   2.35   3.50   2.79   -0.03   0.30   0.09
0.50   1.00   0.82   2.50   0.83   0.97   3.55   3.45   1.82   0.56   -0.15   -0.15
-0.25   0.85   1.03   2.50   1.06   0.80   2.12   3.35   3.35   -0.01   0.05   0.30
-0.25   0.97   0.91   2.50   1.06   0.80   2.23   3.35   3.10   -0.17   0.10   0.45
-0.25   0.85   0.91   2.50   0.91   0.85   2.07   3.35   2.94   0.67   -0.55   -3.66
-0.25   0.80   1.04   2.50   0.82   1.00   2.04   3.40   2.99   -0.28   0.15   0.37
-0.25   0.98   0.90   2.00   0.82   1.04   2.26   3.05   3.20   0.19   -0.15   -0.30
1.75   1.05   0.81   3.00   0.99   0.85   11.50   6.00   1.18   4.70   1.50   -0.15
0.50   0.90   0.80   3.50   0.92   0.78   3.15   4.00   1.80   1.74   -0.75   -3.20
-0.75   0.80   1.08   2.50   0.88   0.98   1.57   3.90   4.80   0.11   -0.15   -1.00
0.75   1.08   0.80   2.50   1.06   0.80   5.90   3.85   1.61   1.80   0.85   -0.37
-1.75   0.88   1.00   3.00   0.90   0.96   1.21   6.40   12.50   -0.11   1.10   5.10
-0.25   0.78   0.92   3.50   0.79   0.91   1.97   4.05   2.74   -0.47   0.05   0.56
-0.75   0.80   0.90   3.50   0.90   0.80   1.63   4.20   3.75   -0.78   0.25   1.55
0.50   1.00   0.88   3.00   0.85   1.01   3.70   4.00   1.88   0.15   -0.05   0.06
-0.50   0.77   0.99   2.50   0.80   0.96   1.77   3.40   3.80   -0.04   0.25   -0.55
0.25   1.03   0.85   3.00   0.95   0.91   3.05   3.70   2.08   -0.85   0.60   -0.04
-0.75   0.95   0.87   3.00   0.89   0.91   1.74   3.75   3.55   0.23   -0.40   -1.05
-2.00   0.97   0.85   3.50   0.85   0.95   1.19   6.00   8.70   0.14   -3.60   -7.80
3.50   0.77   0.93   4.50   0.90   0.80   16.50   10.00   1.01   -2.50   -2.00   -0.01
0.50   0.97   0.87   3.00   0.82   1.00   3.15   3.70   1.87   -0.10   0.15   -0.01
-1.25   0.85   0.97   3.00   0.90   0.90   1.35   4.60   6.10   0.23   -3.00   -6.40
-0.50   0.97   0.85   3.00   0.85   0.95   1.97   3.65   2.94   -0.44   0.00   0.51
-0.25   0.83   1.05   3.00   0.88   0.98   2.06   3.75   2.89   0.02   0.25   -0.21
-1.00   0.86   0.90   2.50   0.85   0.91   1.47   3.95   5.30   0.02   -0.05   -0.10
-1.50   0.75   0.95   2.50   0.75   0.95   1.20   4.90   8.90   -0.06   0.10   0.40
-0.25   0.97   0.85   2.50   0.85   0.95   2.19   3.35   2.72   0.20   -0.20   -0.63
0.00   1.05   0.77   2.00   1.03   0.77   2.94   2.76   2.52   -0.41   0.21   0.19
-1.25   0.85   0.97   3.00   0.89   0.91   1.37   4.75   6.30   0.04   0.10   -0.20
-0.50   0.90   0.80   3.00   0.80   0.90   1.89   3.60   2.92   -0.04   -0.05   -0.13
0.25   1.07   0.81   2.00   0.80   1.06   3.25   2.95   2.20   0.25   0.06   -0.16
-0.50   1.02   0.80   3.00   0.80   1.00   2.02   3.80   2.93   -0.74   0.20   0.85
0.00   0.81   0.95   2.50   0.99   0.77   2.37   3.30   2.54   0.26   -0.15   -0.27
-0.25   0.77   0.99   2.50   0.80   0.96   2.01   3.45   3.00   0.24   -0.10   -0.65
-0.25   1.00   0.88   2.50   0.96   0.90   2.29   3.45   3.10   0.09   0.05   0.10
-0.50   0.75   0.95   2.50   0.80   0.90   1.75   3.40   3.50   0.02   0.10   -0.70
0.00   0.83   1.05   2.00   1.00   0.86   2.47   3.00   2.75   -0.09   0.26   -0.15
0.25   0.95   0.75   2.00   0.86   0.84   3.20   2.93   2.01   -6.20   -1.47   0.74
-0.25   0.95   0.81   2.50   1.00   0.76   2.18   3.30   2.80   0.27   0.00   -0.65
-0.50   0.80   1.02   2.50   0.80   1.00   1.80   3.50   3.60   -1.08   0.20   1.47
0.00   1.02   0.80   2.00   1.00   0.80   2.73   2.90   2.44   -0.11   0.09   -0.12
0.00   0.76   1.00   2.00   0.96   0.80   2.47   2.78   2.81   0.19   -0.07   -0.24
-1.00   0.99   0.87   3.00   0.88   0.96   1.55   4.25   4.50   -0.18   0.45   0.90
-2.25   0.91   0.85   3.50   0.80   0.96   1.09   8.00   13.50   0.04   -3.00   -5.50
-0.25   0.83   1.05   3.00   0.92   0.94   2.06   3.75   3.05   -0.20   0.25   0.37
-0.25   0.83   0.99   2.50   1.00   0.80   2.08   3.20   3.10   -0.15   0.15   0.20
-0.50   0.96   0.80   3.50   0.85   0.91   1.95   4.00   2.81   0.04   0.15   -0.15
-0.50   0.78   0.98   3.50   0.80   0.96   1.78   4.10   3.20   0.00   0.05   0.00
0.75   0.91   0.85   3.00   0.91   0.85   4.00   3.70   1.66   -0.05   0.00   -0.06
0.25   0.80   1.08   2.50   1.01   0.85   2.71   3.40   2.29   -0.01   0.25   -0.13
-0.50   1.04   0.78   2.00   0.81   0.99   2.04   3.05   3.30   0.19   0.05   -0.75
0.25   0.88   0.94   2.50   0.83   0.97   2.76   3.40   2.16   -0.23   0.00   0.13
0.00   0.86   1.02   2.50   0.83   1.03   2.43   3.45   2.65   -0.39   0.20   0.25
0.75   0.83   0.93   2.50   0.86   0.90   3.95   3.55   1.71   0.15   0.05   -0.04
-0.75   0.97   0.87   2.50   0.85   0.97   1.69   3.55   4.05   0.25   -0.70   -1.75
0.75   1.05   0.77   2.00   0.77   1.03   5.30   3.50   1.54   1.00   0.25   -0.25
-0.75   0.88   0.96   2.50   0.86   0.96   1.62   3.75   4.30   -0.06   0.20   -0.15
-0.50   0.98   0.90   2.50   0.83   1.03   1.97   3.55   3.45   0.40   -0.80   -1.95
-0.50   0.74   0.86   3.50   0.72   0.88   1.74   4.00   3.05   0.29   -0.70   -1.55
-1.25   0.85   1.03   3.00   0.85   1.01   1.36   4.85   7.10   -0.22   0.80   1.30
-0.75   0.96   0.80   3.00   0.96   0.80   1.75   3.75   3.55   -0.65   0.10   1.22
-0.25   0.91   0.85   3.50   0.80   0.96   2.07   4.00   2.57   -0.67   0.05   0.58
0.50   0.80   0.90   3.50   0.76   0.94   2.74   3.85   1.90   -1.66   -0.75   0.41
-0.75   0.80   1.02   3.00   0.90   0.90   1.58   4.05   4.15   0.02   0.20   -0.35
-0.50   0.99   0.85   2.50   0.85   0.97   1.98   3.40   3.15   0.12   -0.05   -0.30
-2.25   0.82   1.00   3.50   0.81   0.99   1.10   7.50   12.50   0.07   -3.00   -5.50
-0.75   1.05   0.83   2.50   0.83   1.03   1.81   3.50   3.80   0.19   -0.55   -0.45
-0.75   0.77   0.99   2.50   0.80   0.96   1.57   3.80   4.50   0.07   -0.10   -0.60
-1.00   0.77   0.99   2.50   0.85   0.91   1.43   4.05   5.70   -0.42   0.60   2.25
-0.50   0.77   0.99   2.50   0.80   0.96   1.77   3.40   3.80   -0.08   0.10   0.20
0.50   1.00   0.82   3.50   0.88   0.92   3.15   4.00   1.82   0.58   0.20   -0.32
-0.50   1.06   0.82   2.50   0.97   0.89   2.06   3.55   3.55   -0.51   0.35   0.91
0.25   0.99   0.77   2.50   0.80   0.96   3.00   3.45   2.01   0.50   0.05   -0.35
0.25   0.75   0.95   3.50   0.84   0.86   2.41   3.80   2.11   -0.27   -0.10   0.07
0.50   0.85   0.97   3.00   0.85   0.95   2.94   3.65   1.97   0.56   0.05   -0.52
-0.25   1.01   0.75   2.00   0.91   0.85   2.29   2.99   2.87   0.09   0.09   -0.23
0.25   0.91   0.91   2.00   1.02   0.78   3.10   2.91   2.20   0.38   0.23   -0.44
-0.50   0.99   0.85   2.00   0.97   0.85   1.98   2.97   3.60   0.04   -0.03   -0.05
-1.25   1.02   0.80   3.00   0.78   1.02   1.43   4.35   5.20   -0.01   0.05   0.10
-1.25   0.85   0.85   2.50   0.75   0.95   1.34   4.20   6.10   0.09   -0.55   -3.20
-1.00   1.02   0.80   2.50   0.80   1.00   1.55   3.85   4.65   -0.06   0.10   0.35
-0.25   0.90   0.96   2.50   0.91   0.93   2.14   3.30   2.85   0.03   0.00   -0.25
-0.25   0.90   0.98   2.50   1.11   0.76   2.16   3.30   2.99   -0.05   0.15   -0.16
0.25   0.90   0.98   2.50   1.05   0.81   2.85   3.30   2.24   -0.20   0.05   0.08
-0.50   0.85   1.03   2.50   1.05   0.81   1.82   3.40   3.85   -0.08   0.00   0.30
-0.50   0.81   1.05   2.50   1.04   0.80   1.81   3.30   3.75   0.06   -0.15   -0.10
-0.75   0.81   1.05   3.00   1.03   0.81   1.60   4.10   4.40   0.01   0.20   0.15
0.25   0.99   0.77   2.00   0.91   0.85   3.35   3.00   2.04   0.68   0.28   -0.60
-0.25   0.85   0.91   2.50   0.91   0.85   2.07   3.35   2.94   -0.02   0.20   -0.16
0.25   0.91   0.95   3.00   0.85   0.99   2.70   3.75   2.16   0.05   0.25   -0.03
0.00   0.81   1.03   2.00   1.13   0.70   2.47   2.83   2.77   0.24   0.03   -0.43
-0.75   0.80   1.04   3.00   0.97   0.85   1.57   4.00   4.25   0.19   -0.55   -1.35
0.25   0.80   1.02   2.50   0.80   1.00   2.65   3.45   2.21   0.11   0.35   -0.26
-1.00   0.80   0.90   2.50   0.85   0.85   1.46   3.95   5.50   0.09   -0.25   -1.10
-0.50   1.14   0.75   2.50   0.83   1.03   2.14   3.40   2.92   -0.53   0.41   0.36
0.75   1.03   0.85   2.50   1.05   0.81   4.80   3.75   1.60   0.95   0.05   -0.15
-0.75   1.02   0.86   2.50   0.88   0.98   1.79   3.70   4.00   -0.07   0.10   0.25
-0.50   0.85   0.91   3.00   0.85   0.91   1.85   3.75   3.20   -0.22   0.25   0.36
-1.25   0.90   0.98   2.50   0.88   0.98   1.36   4.65   7.60   0.02   -0.55   -1.20
-1.75   1.03   0.85   3.00   1.01   0.85   1.26   5.60   9.50   0.06   -1.10   -5.50
-0.25   0.94   0.88   2.00   1.00   0.80   2.21   2.93   3.05   -0.16   0.14   0.10
-0.25   1.11   0.78   2.00   0.80   1.06   2.37   3.05   2.86   0.11   0.20   -0.39
-0.25   1.07   0.81   3.00   1.03   0.83   2.30   3.70   2.67   0.05   0.25   0.09
0.50   0.80   1.02   2.50   0.95   0.85   3.20   3.40   2.02   0.20   -0.10   0.03
-0.50   1.03   0.85   2.00   0.80   1.06   2.03   3.10   3.80   -0.23   0.11   0.50
-0.25   0.85   0.97   2.00   1.00   0.80   2.13   2.93   3.25   0.10   -0.01   -0.25
0.75   0.95   0.75   3.00   0.80   0.90   3.95   3.90   1.56   -1.05   0.05   0.11
-1.25   1.06   0.82   3.00   0.83   1.03   1.46   4.50   5.10   0.13   -0.30   -1.90
-1.25   0.97   0.85   2.50   0.85   0.95   1.38   4.25   6.20   -0.06   0.15   0.80
-1.00   0.77   1.12   2.50   0.77   1.09   1.39   4.45   6.30   0.07   -0.20   -1.70
0.50   0.85   1.03   2.00   0.94   0.92   3.80   3.15   2.00   0.15   0.15   -0.12
-1.75   1.03   0.85   3.00   1.01   0.85   1.26   5.60   9.50   0.05   -1.00   -4.00
0.25   0.83   1.05   2.00   0.95   0.91   3.15   2.98   2.35   0.53   0.23   -0.63
-0.50   0.75   0.95   3.00   0.84   0.86   1.75   3.65   3.30   -0.05   -0.15   0.00
-2.75   0.88   0.94   4.00   0.90   0.90   1.05   9.30   15.50   -0.03   0.30   -0.50
-0.75   0.83   0.99   2.50   0.80   1.00   1.59   3.80   4.35   -0.03   0.20   -0.50
-0.75   0.84   1.00   2.50   0.91   0.91   1.57   3.80   4.60   0.13   0.00   -1.50
0.75   0.79   0.97   3.50   0.79   0.97   3.20   4.10   1.78   0.85   0.05   -0.45
1.25   0.80   0.90   3.00   0.80   0.90   5.10   4.30   1.38   -1.80   -0.65   0.09
-1.25   0.90   0.80   3.00   0.90   0.80   1.38   4.25   5.20   -0.05   0.00   -0.10
-0.25   1.08   0.80   2.50   0.85   1.01   2.38   3.35   2.62   0.00   0.15   -0.12
0.25   0.82   1.06   2.00   0.90   0.96   2.96   3.05   2.31   -0.29   0.19   0.04
-1.50   0.82   1.02   3.00   0.90   0.92   1.24   5.20   8.10   0.04   -0.30   -1.00
-1.50   0.80   0.96   3.00   0.91   0.85   1.25   5.10   8.00   0.13   -1.50   -4.50
-0.50   0.77   1.03   7.00   0.91   0.85   1.36   5.90   4.85   0.00   0.10   -0.10
0.25   0.95   0.81   3.50   0.94   0.82   2.73   3.90   2.01   0.10   0.10   -0.09
-0.25   0.84   0.98   2.00   1.00   0.80   2.17   2.93   3.15   0.15   0.01   -0.40
0.50   0.80   1.02   3.00   0.95   0.85   3.00   3.60   1.96   0.25   -0.30   -0.22
-1.00   0.80   1.04   2.50   0.97   0.85   1.42   4.00   5.90   0.07   -0.05   -1.40
0.50   0.77   0.99   2.50   0.96   0.80   3.20   3.35   1.96   0.15   0.20   -0.15
0.00   1.00   0.82   2.50   1.00   0.80   2.59   3.20   2.38   -0.16   0.00   0.12
0.00   0.90   0.80   3.00   0.90   0.80   2.37   3.50   2.25   -0.12   -0.15   0.01
-0.75   0.90   0.70   3.00   0.90   0.70   1.70   3.65   3.45   0.19   -0.30   -0.85
-2.25   0.85   0.91   3.50   0.80   0.96   1.11   7.20   12.00   0.01   -0.30   -0.50
0.50   0.92   0.90   3.00   0.96   0.84   3.15   3.65   1.90   0.00   0.10   -0.01
-1.25   0.85   0.99   3.50   0.82   1.00   1.38   4.90   5.20   0.09   -0.60   -0.90
0.00   0.98   0.92   2.50   0.90   0.98   2.66   3.35   2.63   0.06   -0.25   0.23
-0.50   0.91   0.85   2.50   0.91   0.85   1.90   3.40   3.35   -0.16   0.25   0.20
-0.50   0.91   0.85   2.50   0.99   0.77   1.90   3.35   3.40   -0.26   0.15   0.49
-1.50   0.91   0.85   2.50   0.96   0.80   1.25   4.70   9.20   -0.07   0.50   1.30
0.25   0.80   0.96   2.00   0.99   0.77   3.00   2.95   2.23   0.00   0.06   -0.04
0.00   0.98   0.90   2.50   1.05   0.81   2.54   3.35   2.45   0.09   0.10   -0.15
0.25   0.90   0.80   2.50   0.85   0.85   2.86   3.25   2.02   0.39   -0.15   -0.36
-0.25   0.85   0.97   2.00   0.92   0.88   2.12   2.98   3.20   -0.13   0.18   0.10
-1.50   0.75   0.95   3.00   0.90   0.80   1.22   5.00   7.70   0.01   -0.30   -1.90
0.25   0.80   0.90   2.50   0.75   0.95   2.67   3.35   2.09   -0.68   -0.05   0.20
-1.00   0.84   0.98   2.50   0.97   0.83   1.45   3.90   5.70   0.20   -1.05   -2.90
-0.25   0.90   0.80   2.50   0.90   0.80   2.10   3.25   2.74   -0.06   0.00   0.11
-1.00   0.80   0.90   2.50   0.80   0.90   1.44   3.85   5.10   0.00   0.00   0.00
-0.75   0.77   0.99   2.50   0.91   0.85   1.57   3.75   4.65   -0.40   0.55   1.30
0.00   0.94   0.88   3.00   0.95   0.85   2.41   3.65   2.33   -0.01   -0.15   -0.02
-1.50   0.78   0.98   3.00   0.91   0.85   1.24   5.20   8.20   0.01   0.10   -0.50
-0.25   1.05   0.83   2.00   0.80   1.06   2.35   3.05   3.05   0.04   0.18   -0.25
-0.50   0.80   0.90   2.50   0.95   0.75   1.80   3.25   3.45   -0.26   -0.05   0.45
-0.25   1.08   0.80   2.50   0.90   0.96   2.39   3.55   2.84   -0.07   0.30   0.11
-1.00   0.85   0.97   3.00   0.95   0.85   1.47   4.20   4.90   0.05   -0.20   -0.30
-0.75   0.80   1.02   2.50   0.80   1.00   1.57   3.85   4.50   0.02   0.05   -0.15
0.25   0.96   0.92   3.00   1.06   0.80   2.93   3.70   2.14   -0.37   -0.20   0.23
-1.50   0.88   0.96   3.50   0.88   0.94   1.30   5.20   6.30   0.03   -0.10   -0.50
-1.25   0.77   1.12   3.00   0.96   0.90   1.32   5.00   8.40   0.09   -1.60   -3.10
-1.00   0.94   0.94   3.00   0.90   0.96   1.54   4.35   5.00   0.04   -0.10   -0.20
0.00   1.00   0.82   2.00   0.99   0.81   2.76   2.76   2.53   -2.54   -1.09   1.04
-0.25   1.11   0.78   2.50   1.05   0.81   2.43   3.45   2.88   0.43   0.05   -0.32
-0.50   0.85   1.03   2.50   1.05   0.81   1.85   3.60   4.30   -0.04   0.30   0.30
-0.75   0.91   0.85   2.50   0.96   0.80   1.69   3.50   4.10   0.09   -0.20   -0.35
-0.50   0.75   0.95   2.50   0.80   0.90   1.75   3.40   3.50   -0.11   -0.05   0.10
0.25   1.02   0.86   2.50   0.94   0.92   3.30   3.35   2.12   0.05   0.15   0.04
1.50   0.85   0.99   3.00   0.83   0.99   6.50   4.85   1.31   1.20   0.70   -0.18
-1.00   1.04   0.84   2.50   0.96   0.90   1.56   3.90   5.70   0.08   -0.05   0.00
